Lat.,Long.,MAT,MAP,AverageDepth,d15N,[N],[C],C:N,Sand,Silt,Clay,pH,Bulk dens,Elevation,Site,Reference,Data author / contact,Doi of associated publication(s)
Degrees,Degrees,T (C) ,mm,cm,permil,%,%,Ratio,Fraction,Fraction,Fraction,,g cm-3,m asl,,,,
0.36337,29.99677,,,15,7.34,,,,,,,,,2158,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36376,29.99528,,,15,7.44,,,,,,,,,2210,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36359,29.99566,,,15,6.78,,,,,,,,,2212,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.369,29.95752,,,15,4.31,,,,,,,,,2502,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36851,29.95983,,,15,4.98,,,,,,,,,2524,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.3698,29.95545,,,15,3.5,,,,,,,,,2538,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.3695,29.95685,,,15,3.08,,,,,,,,,2568,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.3731,29.93,,,15,3.12,,,,,,,,,2699,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.3733,29.9321,,,15,2.25,,,,,,,,,2700,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.3735,29.9318,,,15,3.48,,,,,,,,,2750,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.3739,29.93215,,,15,2.97,,,,,,,,,2886,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.44983,30.38806,,,25,8.66,,,,,,,,,1264,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.45149,30.38745,,,25,9.1,,,,,,,,,1265,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.46362,30.37564,,,25,9.1,,,,,,,,,1280,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.4616,30.3743,,,25,9.06,,,,,,,,,1304,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.35914,30.02384,,,25,6.71,,,,,,,,,1783,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36159,30.02281,,,25,8.43,,,,,,,,,1807,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36027,30.02385,,,25,7.5,,,,,,,,,1818,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36163,30.02282,,,25,4.02,,,,,,,,,1823,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36296,29.99839,,,25,8.13,,,,,,,,,2109,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36337,29.99677,,,25,6.14,,,,,,,,,2158,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36376,29.99528,,,25,6.97,,,,,,,,,2210,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36359,29.99566,,,25,7.44,,,,,,,,,2212,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.369,29.95752,,,25,4.54,,,,,,,,,2502,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.36851,29.95983,,,25,4.58,,,,,,,,,2524,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.3698,29.95545,,,25,6.96,,,,,,,,,2538,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.3695,29.95685,,,25,4.58,,,,,,,,,2568,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.3731,29.93,,,25,3.33,,,,,,,,,2699,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.3733,29.9321,,,25,3.24,,,,,,,,,2700,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.3735,29.9318,,,25,4.97,,,,,,,,,2750,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.3739,29.93215,,,25,3.31,,,,,,,,,2886,Uganda_rwenzuri,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.2947,25.3017,,,2.5,9.01,0.01,0.22,15.7,,,,4.5,,446,Kahuzi_yoko_topsoil,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.2938,25.302,,,2.5,10.3,0.01,0.17,13,,,,3.7,,445,Kahuzi_yoko_topsoil,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.2934,25.306,,,2.5,11.11,0.01,0.14,14.6,,,,4.8,,455,Kahuzi_yoko_topsoil,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.2959,25.3011,,,2.5,8.38,0.01,0.18,14.4,,,,3.7,,440,Kahuzi_yoko_topsoil,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.2934,25.3224,,,2.5,7.07,0.02,0.35,16.3,,,,3.3,,460,Kahuzi_yoko_topsoil,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.2927,25.3228,,,2.5,7.37,0.02,0.3,14.4,,,,3.4,,458,Kahuzi_yoko_topsoil,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-2.3062,28.7536,,,2.5,4.94,0.11,1.21,11.1,,,,4.5,,2196,Kahuzi_yoko_topsoil,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-2.3174,28.74,,,2.5,6.47,0.15,1.62,10.8,,,,6,,2281,Kahuzi_yoko_topsoil,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-2.3196,28.7393,,,2.5,5.5,0.13,1.48,11.1,,,,5.2,,2275,Kahuzi_yoko_topsoil,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-2.2669,28.6637,,,2.5,4.14,0.09,0.97,11.1,,,,4.2,,2286,Kahuzi_yoko_topsoil,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-2.2666,28.6636,,,2.5,3.13,0.13,1.73,13.1,,,,4,,2280,Kahuzi_yoko_topsoil,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-2.2655,28.6654,,,2.5,4.57,0.12,1.45,12.2,,,,4.2,,2301,Kahuzi_yoko_topsoil,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.779145833,24.48566667,,,2.5,7.1,0.013,0.182,14,,,,4.115,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.779145833,24.48566667,,,2.5,7.04,0.013,0.176,13.53846,,,,3.911,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.779145833,24.48566667,,,2.5,7.11,0.017,0.213,12.52941,,,,4.077,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.779131944,24.48508333,,,2.5,7.1,0.013,0.186,14.30769,,,,3.775,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.779131944,24.48508333,,,2.5,6.31,0.016,0.231,14.4375,,,,3.89,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.779131944,24.48508333,,,2.5,6.07,0.013,0.183,14.07692,,,,4.388,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.778527778,24.48448611,,,2.5,8.75,0.023,0.303,13.17391,,,,3.711,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.780243056,24.485125,,,2.5,8.23,0.028,0.374,13.35714,,,,3.605,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.780243056,24.485125,,,2.5,8.48,0.03,0.373,12.43333,,,,3.654,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.778,24.486375,,,2.5,7.01,0.02,0.255,12.75,,,,3.556,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.778,24.486375,,,2.5,6.16,0.018,0.242,13.44444,,,,3.535,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.778,24.486375,,,2.5,6.12,0.016,0.212,13.25,,,,3.721,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.777347222,24.48568056,,,2.5,5.95,0.01,0.135,13.5,,,,4.089,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.777347222,24.48568056,,,2.5,6.42,0.012,0.172,14.33333,,,,4.098,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.777347222,24.48568056,,,2.5,5.78,0.011,0.154,14,,,,4.063,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.7761875,24.48630556,,,2.5,7.13,0.011,0.14,12.72727,,,,3.835,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.7761875,24.48630556,,,2.5,9.01,0.013,0.154,11.84615,,,,4.138,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.7761875,24.48630556,,,2.5,7.85,0.015,0.187,12.46667,,,,4.007,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.776590278,24.48715972,,,2.5,7.65,0.019,0.274,14.42105,,,,3.605,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.776590278,24.48715972,,,2.5,8.53,0.014,0.177,12.64286,,,,3.854,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.776590278,24.48715972,,,2.5,10.05,0.016,0.213,13.3125,,,,3.718,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.776208333,24.48446528,,,2.5,7.8,0.011,0.152,13.81818,,,,4.016,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.776208333,24.48446528,,,2.5,7.38,0.011,0.143,13,,,,4.035,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.779868056,24.48597222,,,2.5,7.99,0.025,0.312,12.48,,,,3.681,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.779868056,24.48597222,,,2.5,7.83,0.016,0.2,12.5,,,,4.038,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.779868056,24.48597222,,,2.5,7.15,0.018,0.24,13.33333,,,,3.713,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.781506944,24.48450694,,,2.5,5.57,0.011,0.131,11.90909,,,,4.045,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.783145833,24.48720833,,,2.5,8.84,0.019,0.274,14.42105,,,,3.972,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.783145833,24.48720833,,,2.5,8.73,0.027,0.371,13.74074,,,,3.619,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.783145833,24.48720833,,,2.5,8.31,0.031,0.431,13.90323,,,,3.633,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.785479167,24.48684028,,,2.5,6.76,0.022,0.287,13.04545,,,,3.662,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.785479167,24.48684028,,,2.5,7.01,0.024,0.32,13.33333,,,,4.031,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.785479167,24.48684028,,,2.5,8.38,0.028,0.355,12.67857,,,,3.714,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.787222222,24.48686111,,,2.5,7.28,0.013,0.186,14.30769,,,,3.706,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.787222222,24.48686111,,,2.5,8.05,0.012,0.165,13.75,,,,3.854,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.788215278,24.48746528,,,2.5,8.44,0.016,0.21,13.125,,,,3.8,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.788229167,24.48713194,,,2.5,8.32,0.016,0.199,12.4375,,,,4.059,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.788229167,24.48713194,,,2.5,6.92,0.013,0.187,14.38462,,,,3.828,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.788680556,24.48760417,,,2.5,8.83,0.021,0.264,12.57143,,,,3.647,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.788680556,24.48760417,,,2.5,6.9,0.021,0.26,12.38095,,,,4.084,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.788680556,24.48760417,,,2.5,7.97,0.021,0.268,12.7619,,,,3.704,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.780430556,24.48563194,,,2.5,6.59,0.013,0.164,12.61538,,,,4.05,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.769708333,24.48784722,,,2.5,8.13,0.013,0.145,11.15385,,,,3.901,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.769708333,24.48784722,,,2.5,8.23,0.019,0.256,13.47368,,,,3.72,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.769708333,24.48784722,,,2.5,7.18,0.016,0.192,12,,,,3.85,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.7815,24.48622917,,,2.5,6.24,0.019,0.268,14.10526,,,,3.673,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.7815,24.48622917,,,2.5,6.27,0.017,0.236,13.88235,,,,3.683,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.7815,24.48622917,,,2.5,9.43,0.025,0.311,12.44,,,,4.073,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.779715278,24.48454861,,,2.5,7.63,0.01,0.136,13.6,,,,3.984,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.779715278,24.48454861,,,2.5,7.49,0.016,0.202,12.625,,,,4.061,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.779715278,24.48454861,,,2.5,8.4,0.015,0.215,14.33333,,,,3.951,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.775611111,24.48566667,,,2.5,6.58,0.008,0.088,11,,,,4.125,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.775611111,24.48566667,,,2.5,7.92,0.011,0.14,12.72727,,,,3.941,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.775611111,24.48566667,,,2.5,7.1,0.018,0.228,12.66667,,,,3.944,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.777951389,24.48511111,,,2.5,8.05,0.011,0.145,13.18182,,,,3.998,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.777951389,24.48511111,,,2.5,7.89,0.011,0.146,13.27273,,,,4.033,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
NA,NA,,,2.5,5.67,0.018,0.259,14.38889,,,,3.768,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
NA,NA,,,2.5,5.92,0.013,0.198,15.23077,,,,3.836,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
NA,NA,,,2.5,5.35,0.018,0.263,14.61111,,,,4.014,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
NA,NA,,,2.5,7.83,0.013,0.182,14,,,,4.056,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
NA,NA,,,2.5,8.36,0.01,0.13,13,,,,3.983,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
NA,NA,,,2.5,7.2,0.013,0.175,13.46154,,,,4.111,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.788243056,24.48683333,,,2.5,8.5,0.017,0.215,12.64706,,,,4.054,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.788243056,24.48683333,,,2.5,7.63,0.022,0.292,13.27273,,,,3.805,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.788243056,24.48683333,,,2.5,7.32,0.013,0.168,12.92308,,,,4.073,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.791798611,24.48722222,,,2.5,7.08,0.016,0.233,14.5625,,,,4.167,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
